Detection_time,Catalogue,Comments
2022-04-21T16:18:29.653000Z,Common_detection,Reliable
2022-04-21T16:19:02.734000Z,Common_detection,Reliable
2022-04-21T16:19:03.872000Z,Common_detection,Reliable
2022-04-21T16:19:07.037000Z,Common_detection,Reliable
2022-04-21T16:19:11.841000Z,Common_detection,Reliable
2022-04-21T16:19:28.883000Z,Common_detection,Reliable
2022-04-21T16:20:00.541000Z,Common_detection,Reliable
2022-04-21T16:20:16.595000Z,Common_detection,Reliable
2022-04-21T16:20:28.197000Z,Common_detection,Reliable
2022-04-21T16:21:00.642000Z,Common_detection,Reliable
2022-04-21T16:21:40.703000Z,Common_detection,Reliable
2022-04-21T16:21:49.006000Z,Common_detection,Reliable
2022-04-21T16:22:15.139000Z,Common_detection,Reliable
2022-04-21T16:22:50.445000Z,Common_detection,Reliable
2022-04-21T16:22:58.047000Z,Common_detection,Reliable
2022-04-21T16:23:04.207000Z,Common_detection,Reliable
2022-04-21T16:23:20.128000Z,Common_detection,Reliable
2022-04-21T16:23:39.514000Z,Common_detection,Reliable
2022-04-21T16:23:48.236000Z,Common_detection,Reliable
2022-04-21T16:25:10.501000Z,Common_detection,Reliable
2022-04-21T16:26:07.823000Z,Common_detection,Reliable
2022-04-21T16:26:22.455000Z,Common_detection,Reliable
2022-04-21T16:26:29.855000Z,Common_detection,Reliable
2022-04-21T16:26:52.554000Z,Common_detection,Reliable
2022-04-21T16:27:25.886000Z,Common_detection,Reliable
2022-04-21T16:27:52.773000Z,Common_detection,Reliable
2022-04-21T16:27:58.866000Z,Common_detection,Reliable
2022-04-21T16:28:12.427000Z,Common_detection,Reliable
2022-04-21T16:28:34.274000Z,Common_detection,Reliable
2022-04-21T16:28:43.984000Z,Common_detection,Reliable
2022-04-21T16:29:53.425000Z,Common_detection,Reliable
2022-04-21T16:30:07.588000Z,Common_detection,Reliable
2022-04-21T16:30:18.904000Z,Common_detection,Reliable
2022-04-21T16:30:47.115000Z,Common_detection,Reliable
2022-04-21T16:31:02.013000Z,Common_detection,Reliable
2022-04-21T16:31:21.316000Z,Common_detection,Reliable
2022-04-21T16:31:59.855000Z,Common_detection,Reliable
2022-04-21T16:32:18.687000Z,Common_detection,Reliable
2022-04-21T16:32:21.065000Z,Common_detection,Reliable
2022-04-21T16:32:32.432000Z,Common_detection,Ambiguous
2022-04-21T16:33:04.408000Z,Common_detection,Reliable
2022-04-21T16:33:11.205000Z,Common_detection,Reliable
2022-04-21T16:33:41.891000Z,Common_detection,Reliable
2022-04-21T16:33:45.055000Z,Common_detection,Reliable
2022-04-21T16:34:44.839000Z,Common_detection,Reliable
2022-04-21T16:34:52.188000Z,Common_detection,Reliable
2022-04-21T16:35:12.275000Z,Common_detection,Reliable
2022-04-21T16:35:17.331000Z,Common_detection,Reliable
2022-04-21T16:35:25.668000Z,Common_detection,Reliable
2022-04-21T16:35:26.974000Z,Common_detection,Reliable
2022-04-21T16:35:49.072000Z,Common_detection,Reliable
2022-04-21T16:36:10.485000Z,Common_detection,Reliable
2022-04-21T16:37:22.003000Z,Common_detection,Reliable
2022-04-21T16:38:39.061000Z,Common_detection,Reliable
2022-04-21T16:38:42.879000Z,Common_detection,Reliable
2022-04-21T16:38:55.116000Z,Common_detection,Reliable
2022-04-21T16:39:38.140000Z,Common_detection,Reliable
2022-04-21T16:39:53.472000Z,Common_detection,Reliable
2022-04-21T16:40:09.530000Z,Common_detection,Reliable
2022-04-21T16:40:15.808000Z,Common_detection,Reliable
2022-04-21T16:40:30.155000Z,Common_detection,Reliable
2022-04-21T16:40:35.981000Z,Common_detection,Reliable
2022-04-21T16:41:04.474000Z,Common_detection,Reliable
2022-04-21T16:41:13.849000Z,Common_detection,Reliable
2022-04-21T16:41:37.404000Z,Common_detection,Reliable
2022-04-21T16:42:08.693000Z,Common_detection,Reliable
2022-04-21T16:42:12.661000Z,Common_detection,Reliable
2022-04-21T16:42:26.527000Z,Common_detection,Reliable
2022-04-21T16:42:48.353000Z,Common_detection,Reliable
2022-04-21T16:43:38.023000Z,Common_detection,Reliable
2022-04-21T16:43:39.915000Z,Common_detection,Reliable
2022-04-21T16:43:41.522000Z,Common_detection,Reliable
2022-04-21T16:43:48.252000Z,Common_detection,Reliable
2022-04-21T16:43:55.836000Z,Common_detection,Reliable
2022-04-21T16:44:18.704000Z,Common_detection,Reliable
2022-04-21T16:44:25.807000Z,Common_detection,Reliable
2022-04-21T16:44:40.484000Z,Common_detection,Reliable
2022-04-21T16:44:48.403000Z,Common_detection,Reliable
2022-04-21T16:45:32.198000Z,Common_detection,Reliable
2022-04-21T16:45:33.956000Z,Common_detection,Reliable
2022-04-21T16:45:58.147000Z,Common_detection,Reliable
2022-04-21T16:46:40.635000Z,Common_detection,Reliable
2022-04-21T16:46:51.550000Z,Common_detection,Reliable
2022-04-21T16:46:59.787000Z,Common_detection,Reliable
2022-04-21T16:47:27.059000Z,Common_detection,Reliable
2022-04-21T16:47:34.224000Z,Common_detection,Reliable
2022-04-21T16:48:21.433000Z,Common_detection,Reliable
2022-04-21T16:48:43.548000Z,Common_detection,Reliable
2022-04-21T16:48:54.044000Z,Common_detection,Reliable
2022-04-21T16:49:23.575000Z,Common_detection,Reliable
2022-04-21T16:50:25.250000Z,Common_detection,Reliable
2022-04-21T16:50:30.205000Z,Common_detection,Reliable
2022-04-21T16:50:45.620000Z,Common_detection,Reliable
2022-04-21T16:50:54.241000Z,Common_detection,Reliable
2022-04-21T16:51:18.626000Z,Common_detection,Reliable
2022-04-21T16:51:24.513000Z,Common_detection,Reliable
2022-04-21T16:51:29.502000Z,Common_detection,Reliable
2022-04-21T16:51:41.304000Z,Common_detection,Reliable
2022-04-21T16:53:46.804000Z,Common_detection,Reliable
2022-04-21T16:54:04.942000Z,Common_detection,Reliable
2022-04-21T16:54:28.966000Z,Common_detection,Reliable
2022-04-21T16:54:30.808000Z,Common_detection,Reliable
2022-04-21T16:55:51.081000Z,Common_detection,Reliable
2022-04-21T16:56:29.586000Z,Common_detection,Reliable
2022-04-21T16:56:50.780000Z,Common_detection,Reliable
2022-04-21T16:56:59.537000Z,Common_detection,Reliable
2022-04-21T16:57:12.811000Z,Common_detection,Reliable
2022-04-21T16:58:11.120000Z,Common_detection,Reliable
2022-04-21T16:58:16.059000Z,Common_detection,Reliable
2022-04-21T16:58:27.543000Z,Common_detection,Reliable
2022-04-21T16:59:00.289000Z,Common_detection,Reliable
2022-04-21T16:59:13.733000Z,Common_detection,Reliable
2022-04-21T16:59:50.945000Z,Common_detection,Reliable
2022-04-21T16:59:56.554000Z,Common_detection,Reliable
2022-04-21T17:00:07.938000Z,Common_detection,Reliable
2022-04-21T17:00:43.113000Z,Common_detection,Reliable
2022-04-21T17:01:19.424000Z,Common_detection,Reliable
2022-04-21T17:01:23.626000Z,Common_detection,Reliable
2022-04-21T17:01:38.392000Z,Common_detection,Reliable
2022-04-21T17:01:46.070000Z,Common_detection,Reliable
2022-04-21T17:02:05.696000Z,Common_detection,Reliable
2022-04-21T17:02:13.363000Z,Common_detection,Reliable
2022-04-21T17:02:42.962000Z,Common_detection,Reliable
2022-04-21T17:02:44.552000Z,Common_detection,Reliable
2022-04-21T17:02:46.578000Z,Common_detection,Reliable
2022-04-21T17:03:11.992000Z,Common_detection,Reliable
2022-04-21T17:03:21.919000Z,Common_detection,Reliable
2022-04-21T17:03:23.208000Z,Common_detection,Reliable
2022-04-21T17:03:52.839000Z,Common_detection,Reliable
2022-04-21T17:04:26.857000Z,Common_detection,Reliable
2022-04-21T17:05:16.795000Z,Common_detection,Reliable
2022-04-21T17:05:26.941000Z,Common_detection,Reliable
2022-04-21T17:05:40.266000Z,Common_detection,Reliable
2022-04-21T17:05:49.155000Z,Common_detection,Reliable
2022-04-21T17:05:57.358000Z,Common_detection,Reliable
2022-04-21T17:06:17.482000Z,Common_detection,Reliable
2022-04-21T17:06:19.407000Z,Common_detection,Reliable
2022-04-21T17:06:28.481000Z,Common_detection,Reliable
2022-04-21T17:06:29.703000Z,Common_detection,Reliable
2022-04-21T17:06:34.842000Z,Common_detection,Reliable
2022-04-21T17:06:48.001000Z,Common_detection,Reliable
2022-04-21T17:06:54.812000Z,Common_detection,Reliable
2022-04-21T17:07:04.806000Z,Common_detection,Reliable
2022-04-21T17:07:26.454000Z,Common_detection,Reliable
2022-04-21T17:07:38.240000Z,Common_detection,Reliable
2022-04-21T17:08:47.264000Z,Common_detection,Reliable
2022-04-21T17:09:09.831000Z,Common_detection,Reliable
2022-04-21T17:09:15.373000Z,Common_detection,Reliable
2022-04-21T17:09:28.247000Z,Common_detection,Reliable
2022-04-21T17:10:01.913000Z,Common_detection,Reliable
2022-04-21T17:10:26.924000Z,Common_detection,Reliable
2022-04-21T17:10:37.839000Z,Common_detection,Reliable
2022-04-21T17:10:56.188000Z,Common_detection,Reliable
2022-04-21T17:11:02.316000Z,Common_detection,Reliable
2022-04-21T17:11:07.254000Z,Common_detection,Reliable
2022-04-21T17:11:08.326000Z,Common_detection,Reliable
2022-04-21T17:12:47.476000Z,Common_detection,Reliable
2022-04-21T17:13:00.116000Z,Common_detection,Reliable
2022-04-21T17:13:14.399000Z,Common_detection,Reliable
2022-04-21T17:13:34.876000Z,Common_detection,Reliable
2022-04-21T17:14:19.851000Z,Common_detection,Reliable
2022-04-21T17:14:23.517000Z,Common_detection,Reliable
2022-04-21T17:14:35.613000Z,Common_detection,Reliable
2022-04-21T17:14:45.925000Z,Common_detection,Reliable
2022-04-21T17:15:04.802000Z,Common_detection,Reliable
2022-04-21T17:17:03.134000Z,Common_detection,Reliable
2022-04-21T17:17:23.392000Z,Common_detection,Reliable
2022-04-21T17:18:41.823000Z,Common_detection,Reliable
2022-04-21T17:19:34.876000Z,Common_detection,Reliable
2022-04-21T17:19:40.776000Z,Common_detection,Reliable
2022-04-21T17:19:41.864000Z,Common_detection,Reliable
2022-04-21T17:19:48.794000Z,Common_detection,Reliable
2022-04-21T17:20:15.239000Z,Common_detection,Reliable
2022-04-21T17:20:22.236000Z,Common_detection,Reliable
2022-04-21T17:20:45.942000Z,Common_detection,Reliable
2022-04-21T17:21:26.990000Z,Common_detection,Reliable
2022-04-21T17:21:31.158000Z,Common_detection,Reliable
2022-04-21T17:22:56.254000Z,Common_detection,Reliable
2022-04-21T17:23:12.694000Z,Common_detection,Reliable
2022-04-21T17:23:13.648000Z,Common_detection,Reliable
2022-04-21T17:23:23.258000Z,Common_detection,Reliable
2022-04-21T17:23:28.293000Z,Common_detection,Reliable
2022-04-21T17:23:43.297000Z,Common_detection,Reliable
2022-04-21T17:23:49.575000Z,Common_detection,Reliable
2022-04-21T17:24:15.887000Z,Common_detection,Reliable
2022-04-21T17:24:35.462000Z,Common_detection,Reliable
2022-04-21T17:24:39.011000Z,Common_detection,Reliable
2022-04-21T17:24:53.626000Z,Common_detection,Reliable
2022-04-21T17:25:02.666000Z,Common_detection,Reliable
2022-04-21T17:25:50.713000Z,Common_detection,Reliable
2022-04-21T17:28:19.339000Z,Common_detection,Reliable
2022-04-21T17:29:06.918000Z,Common_detection,Reliable
2022-04-21T17:29:08.140000Z,Common_detection,Reliable
2022-04-21T17:31:09.547000Z,Common_detection,Reliable
2022-04-21T17:31:36.065000Z,Common_detection,Reliable
2022-04-21T17:33:56.472000Z,Common_detection,Reliable
2022-04-21T17:34:06.014000Z,Common_detection,Reliable
2022-04-21T17:34:27.695000Z,Common_detection,Reliable
2022-04-21T17:34:46.352000Z,Common_detection,Reliable
2022-04-21T17:36:16.394000Z,Common_detection,Reliable
2022-04-21T17:36:50.596000Z,Common_detection,Reliable
2022-04-21T17:37:01.595000Z,Common_detection,Reliable
2022-04-21T17:37:04.675000Z,Common_detection,Reliable
2022-04-21T17:37:36.885000Z,Common_detection,Reliable
2022-04-21T17:39:15.004000Z,Common_detection,Reliable
2022-04-21T17:39:19.625000Z,Common_detection,Reliable
2022-04-21T17:39:46.170000Z,Common_detection,Reliable
2022-04-21T17:39:50.573000Z,Common_detection,Reliable
2022-04-21T17:40:13.012000Z,Common_detection,Reliable
2022-04-21T17:40:41.623000Z,Common_detection,Reliable
2022-04-21T17:41:00.640000Z,Common_detection,Reliable
2022-04-21T17:43:02.867000Z,Common_detection,Reliable
2022-04-21T17:43:16.928000Z,Common_detection,Reliable
2022-04-21T17:43:44.335000Z,Common_detection,Reliable
2022-04-21T17:43:46.293000Z,Common_detection,Reliable
2022-04-21T17:43:49.139000Z,Common_detection,Reliable
2022-04-21T17:46:14.194000Z,Common_detection,Reliable
2022-04-21T17:46:20.421000Z,Common_detection,Reliable
2022-04-21T17:46:26.762000Z,Common_detection,Reliable
2022-04-21T17:47:05.981000Z,Common_detection,Reliable
2022-04-21T17:47:09.999000Z,Common_detection,Reliable
2022-04-21T17:47:14.904000Z,Common_detection,Reliable
2022-04-21T17:48:02.031000Z,Common_detection,Reliable
2022-04-21T17:49:29.366000Z,Common_detection,Reliable
2022-04-21T17:50:02.980000Z,Common_detection,Reliable
2022-04-21T17:50:52.538000Z,Common_detection,Reliable
2022-04-21T17:52:26.856000Z,Common_detection,Reliable
2022-04-21T17:52:30.238000Z,Common_detection,Reliable
2022-04-21T17:53:22.002000Z,Common_detection,Reliable
2022-04-21T17:53:31.210000Z,Common_detection,Reliable
2022-04-21T17:53:33.671000Z,Common_detection,Reliable
2022-04-21T17:54:04.140000Z,Common_detection,Reliable
2022-04-21T17:54:56.386000Z,Common_detection,Reliable
2022-04-21T17:55:37.970000Z,Common_detection,Reliable
2022-04-21T17:56:00.506000Z,Common_detection,Reliable
2022-04-21T17:56:27.544000Z,Common_detection,Reliable
2022-04-21T17:57:34.072000Z,Common_detection,Reliable
2022-04-21T17:57:48.520000Z,Common_detection,Reliable
2022-04-21T17:57:51.650000Z,Common_detection,Reliable
2022-04-21T17:58:14.234000Z,Common_detection,Reliable
2022-04-21T17:58:25.032000Z,Common_detection,Reliable
2022-04-21T17:58:28.113000Z,Common_detection,Reliable
2022-04-21T17:59:03.114000Z,Common_detection,Reliable
2022-04-21T17:59:52.739000Z,Common_detection,Reliable
2022-04-21T17:59:53.877000Z,Common_detection,Reliable
2022-04-21T18:00:14.425000Z,Common_detection,Reliable
2022-04-21T18:00:20.736000Z,Common_detection,Reliable
2022-04-21T18:00:25.652000Z,Common_detection,Reliable
2022-04-21T18:00:42.359000Z,Common_detection,Reliable
2022-04-21T18:01:29.385000Z,Common_detection,Reliable
2022-04-21T18:01:37.940000Z,Common_detection,Reliable
2022-04-21T18:01:56.144000Z,Common_detection,Reliable
2022-04-21T18:03:26.395000Z,Common_detection,Reliable
2022-04-21T18:06:47.767000Z,Common_detection,Reliable
2022-04-21T18:06:53.425000Z,Common_detection,Reliable
2022-04-21T18:07:37.706000Z,Common_detection,Reliable
2022-04-21T18:07:43.581000Z,Common_detection,Reliable
2022-04-21T18:08:20.479000Z,Common_detection,Reliable
2022-04-21T18:08:34.759000Z,Common_detection,Reliable
2022-04-21T18:09:03.503000Z,Common_detection,Reliable
2022-04-21T18:09:22.856000Z,Common_detection,Reliable
2022-04-21T18:09:24.390000Z,Common_detection,Reliable
2022-04-21T18:09:46.561000Z,Common_detection,Reliable
2022-04-21T18:10:33.989000Z,Common_detection,Reliable
2022-04-21T18:10:55.183000Z,Common_detection,Reliable
2022-04-21T18:12:37.015000Z,Common_detection,Reliable
2022-04-21T18:13:02.515000Z,Common_detection,Reliable
2022-04-21T18:13:50.753000Z,Common_detection,Reliable
2022-04-21T18:14:18.168000Z,Common_detection,Reliable
2022-04-21T18:14:25.116000Z,Common_detection,Reliable
2022-04-21T18:14:34.675000Z,Common_detection,Reliable
2022-04-21T18:15:51.466000Z,Common_detection,Reliable
2022-04-21T18:16:00.289000Z,Common_detection,Reliable
2022-04-21T18:16:43.213000Z,Common_detection,Reliable
2022-04-21T18:16:46.611000Z,Common_detection,Reliable
2022-04-21T18:19:03.267000Z,Common_detection,Reliable
2022-04-21T18:19:05.209000Z,Common_detection,Reliable
2022-04-21T18:20:55.734000Z,Common_detection,Reliable
2022-04-21T18:21:15.155000Z,Common_detection,Reliable
2022-04-21T18:21:46.712000Z,Common_detection,Reliable
2022-04-21T18:22:15.579000Z,Common_detection,Reliable
2022-04-21T18:23:07.036000Z,Common_detection,Reliable
2022-04-21T18:23:43.297000Z,Common_detection,Reliable
2022-04-21T18:24:01.121000Z,Common_detection,Reliable
2022-04-21T18:24:35.779000Z,Common_detection,Reliable
2022-04-21T18:25:08.810000Z,Common_detection,Reliable
2022-04-21T18:26:14.369000Z,Common_detection,Reliable
2022-04-21T18:29:37.755000Z,Common_detection,Reliable
2022-04-21T18:30:01.679000Z,Common_detection,Reliable
2022-04-21T18:30:34.072000Z,Common_detection,Reliable
2022-04-21T18:32:56.522000Z,Common_detection,Reliable
2022-04-21T18:34:10.408000Z,Common_detection,Reliable
2022-04-21T18:34:36.634000Z,Common_detection,Reliable
2022-04-21T18:35:01.025000Z,Common_detection,Reliable
2022-04-21T18:36:11.974000Z,Common_detection,Reliable
2022-04-21T18:37:44.368000Z,Common_detection,Reliable
2022-04-21T18:39:16.053000Z,Common_detection,Reliable
2022-04-21T18:39:36.952000Z,Common_detection,Reliable
2022-04-21T18:39:53.576000Z,Common_detection,Reliable
2022-04-21T18:41:23.357000Z,Common_detection,Reliable
2022-04-21T18:41:27.209000Z,Common_detection,Reliable
2022-04-21T18:46:12.543000Z,Common_detection,Reliable
2022-04-21T18:46:16.628000Z,Common_detection,Reliable
2022-04-21T18:46:42.342000Z,Common_detection,Reliable
2022-04-21T18:46:50.964000Z,Common_detection,Reliable
2022-04-21T18:47:20.713000Z,Common_detection,Reliable
2022-04-21T18:47:30.030000Z,Common_detection,Reliable
2022-04-21T18:48:27.024000Z,Common_detection,Reliable
2022-04-21T18:49:28.648000Z,Common_detection,Reliable
2022-04-21T18:50:05.378000Z,Common_detection,Reliable
2022-04-21T18:50:09.764000Z,Common_detection,Reliable
2022-04-21T18:50:10.936000Z,Common_detection,Reliable
2022-04-21T18:50:52.923000Z,Common_detection,Reliable
2022-04-21T18:50:55.485000Z,Common_detection,Reliable
2022-04-21T18:52:14.335000Z,Common_detection,Reliable
2022-04-21T18:52:37.605000Z,Common_detection,Reliable
2022-04-21T18:52:57.091000Z,Common_detection,Reliable
2022-04-21T18:54:24.865000Z,Common_detection,Reliable
2022-04-21T18:55:33.135000Z,Common_detection,Reliable
2022-04-21T18:56:29.530000Z,Common_detection,Reliable
2022-04-21T18:56:56.489000Z,Common_detection,Reliable
2022-04-21T18:57:44.736000Z,Common_detection,Reliable
2022-04-21T18:59:19.843000Z,Common_detection,Reliable
2022-04-21T18:59:24.763000Z,Common_detection,Reliable
2022-04-21T19:00:11.790000Z,Common_detection,Reliable
2022-04-21T19:00:19.508000Z,Common_detection,Reliable
2022-04-21T19:00:27.460000Z,Common_detection,Ambiguous
2022-04-21T19:01:40.233000Z,Common_detection,Reliable
2022-04-21T19:03:00.791000Z,Common_detection,Reliable
2022-04-21T19:03:09.948000Z,Common_detection,Reliable
2022-04-21T19:03:23.894000Z,Common_detection,Reliable
2022-04-21T19:03:47.666000Z,Common_detection,Reliable
2022-04-21T19:03:56.067000Z,Common_detection,Reliable
2022-04-21T19:04:34.223000Z,Common_detection,Reliable
2022-04-21T19:07:20.143000Z,Common_detection,Reliable
2022-04-21T19:08:51.399000Z,Common_detection,Reliable
2022-04-21T19:09:41.304000Z,Common_detection,Reliable
2022-04-21T19:11:13.765000Z,Common_detection,Reliable
2022-04-21T19:12:06.261000Z,Common_detection,Reliable
2022-04-21T19:14:25.514000Z,Common_detection,Reliable
2022-04-21T19:14:56.857000Z,Common_detection,Reliable
2022-04-21T19:16:17.549000Z,Common_detection,Reliable
2022-04-21T19:17:07.805000Z,Common_detection,Reliable
2022-04-21T19:17:44.921000Z,Common_detection,Reliable
2022-04-21T19:17:54.245000Z,Common_detection,Reliable
2022-04-21T19:18:14.150000Z,Common_detection,Reliable
2022-04-21T19:18:36.482000Z,Common_detection,Reliable
2022-04-21T19:18:46.996000Z,Common_detection,Reliable
2022-04-21T19:19:11.942000Z,Common_detection,Reliable
2022-04-21T19:20:12.861000Z,Common_detection,Reliable
2022-04-21T19:20:30.333000Z,Common_detection,Reliable
2022-04-21T19:20:59.786000Z,Common_detection,Reliable
2022-04-21T19:21:02.263000Z,Common_detection,Reliable
2022-04-21T19:22:23.274000Z,Common_detection,Reliable
2022-04-21T19:22:34.874000Z,Common_detection,Reliable
2022-04-21T19:22:39.881000Z,Common_detection,Reliable
2022-04-21T19:22:53.224000Z,Common_detection,Reliable
2022-04-21T19:23:09.480000Z,Common_detection,Reliable
2022-04-21T19:23:42.024000Z,Common_detection,Reliable
2022-04-21T19:23:45.339000Z,Common_detection,Reliable
2022-04-21T19:25:09.749000Z,Common_detection,Reliable
2022-04-21T19:25:47.649000Z,Common_detection,Reliable
2022-04-21T19:25:51.768000Z,Common_detection,Reliable
2022-04-21T19:25:53.174000Z,Common_detection,Reliable
2022-04-21T19:26:15.263000Z,Common_detection,Reliable
2022-04-21T19:26:33.486000Z,Common_detection,Reliable
2022-04-21T19:26:51.383000Z,Common_detection,Reliable
2022-04-21T19:27:26.238000Z,Common_detection,Reliable
2022-04-21T19:27:30.322000Z,Common_detection,Reliable
2022-04-21T19:27:55.200000Z,Common_detection,Reliable
2022-04-21T19:32:22.404000Z,Common_detection,Reliable
2022-04-21T19:33:45.440000Z,Common_detection,Reliable
2022-04-21T19:34:57.912000Z,Common_detection,Reliable
2022-04-21T19:35:02.817000Z,Common_detection,Reliable
2022-04-21T19:35:11.037000Z,Common_detection,Reliable
2022-04-21T19:35:50.964000Z,Common_detection,Reliable
2022-04-21T19:36:25.987000Z,Common_detection,Reliable
2022-04-21T19:37:48.537000Z,Common_detection,Reliable
2022-04-21T19:38:26.388000Z,Common_detection,Reliable
2022-04-21T19:39:53.525000Z,Common_detection,Reliable
2022-04-21T19:40:02.667000Z,Common_detection,Reliable
2022-04-21T19:40:55.937000Z,Common_detection,Reliable
2022-04-21T19:41:31.712000Z,Common_detection,Reliable
2022-04-21T19:45:20.731000Z,Common_detection,Reliable
2022-04-21T19:46:06.818000Z,Common_detection,Reliable
2022-04-21T19:46:35.414000Z,Common_detection,Reliable
2022-04-21T19:46:40.518000Z,Common_detection,Reliable
2022-04-21T19:46:51.952000Z,Common_detection,Reliable
2022-04-21T19:47:31.964000Z,Common_detection,Reliable
2022-04-21T19:47:57.159000Z,Common_detection,Reliable
2022-04-21T19:49:00.038000Z,Common_detection,Reliable
2022-04-21T19:50:01.662000Z,Common_detection,Reliable
2022-04-21T19:52:59.351000Z,Common_detection,Reliable
2022-04-21T19:53:36.350000Z,Common_detection,Reliable
2022-04-21T19:55:12.158000Z,Common_detection,Reliable
2022-04-21T19:55:33.069000Z,Common_detection,Reliable
2022-04-21T19:55:39.816000Z,Common_detection,Reliable
2022-04-21T19:58:02.768000Z,Common_detection,Reliable
2022-04-21T20:00:23.242000Z,Common_detection,Reliable
2022-04-21T20:00:42.377000Z,Common_detection,Reliable
2022-04-21T20:01:51.166000Z,Common_detection,Reliable
2022-04-21T20:02:16.696000Z,Common_detection,Reliable
2022-04-21T20:02:28.883000Z,Common_detection,Reliable
2022-04-21T20:02:35.864000Z,Common_detection,Reliable
2022-04-21T20:03:29.269000Z,Common_detection,Reliable
2022-04-21T20:03:34.643000Z,Common_detection,Reliable
2022-04-21T20:04:03.302000Z,Common_detection,Reliable
2022-04-21T20:04:32.617000Z,Common_detection,Reliable
2022-04-21T20:04:56.723000Z,Common_detection,Reliable
2022-04-21T20:05:57.913000Z,Common_detection,Reliable
2022-04-21T20:07:54.178000Z,Common_detection,Reliable
2022-04-21T20:08:07.019000Z,Common_detection,Reliable
2022-04-21T20:08:10.686000Z,Common_detection,Reliable
2022-04-21T20:08:21.066000Z,Common_detection,Reliable
2022-04-21T20:08:30.389000Z,Common_detection,Reliable
2022-04-21T20:08:39.899000Z,Common_detection,Reliable
2022-04-21T20:10:04.743000Z,Common_detection,Reliable
2022-04-21T20:10:05.848000Z,Common_detection,Reliable
2022-04-21T20:10:28.933000Z,Common_detection,Reliable
2022-04-21T20:10:50.932000Z,Common_detection,Reliable
2022-04-21T20:11:15.708000Z,Common_detection,Reliable
2022-04-21T20:11:54.464000Z,Common_detection,Reliable
2022-04-21T20:12:18.856000Z,Common_detection,Reliable
2022-04-21T20:12:25.852000Z,Common_detection,Reliable
2022-04-21T20:13:25.752000Z,Common_detection,Reliable
2022-04-21T20:14:04.892000Z,Common_detection,Reliable
2022-04-21T20:14:08.290000Z,Common_detection,Reliable
2022-04-21T20:15:03.169000Z,Common_detection,Reliable
2022-04-21T20:15:47.164000Z,Common_detection,Reliable
2022-04-21T20:15:50.261000Z,Common_detection,Reliable
2022-04-21T20:18:32.231000Z,Common_detection,Reliable
2022-04-21T20:19:11.020000Z,Common_detection,Reliable
2022-04-21T20:19:27.761000Z,Common_detection,Reliable
2022-04-21T20:20:58.933000Z,Common_detection,Reliable
2022-04-21T20:21:50.095000Z,Common_detection,Reliable
2022-04-21T20:22:06.014000Z,Common_detection,Reliable
2022-04-21T20:22:06.952000Z,Common_detection,Reliable
2022-04-21T20:22:20.328000Z,Common_detection,Reliable
2022-04-21T20:24:27.427000Z,Common_detection,Reliable
2022-04-21T20:29:38.828000Z,Common_detection,Reliable
2022-04-21T20:31:46.646000Z,Common_detection,Reliable
2022-04-21T20:31:53.007000Z,Common_detection,Reliable
2022-04-21T20:32:45.440000Z,Common_detection,Reliable
2022-04-21T20:33:25.702000Z,Common_detection,Reliable
2022-04-21T20:34:18.989000Z,Common_detection,Reliable
2022-04-21T20:34:33.118000Z,Common_detection,Reliable
2022-04-21T20:35:14.905000Z,Common_detection,Reliable
2022-04-21T20:37:40.837000Z,Common_detection,Reliable
2022-04-21T20:38:25.434000Z,Common_detection,Reliable
2022-04-21T20:40:06.734000Z,Common_detection,Reliable
2022-04-21T20:40:48.019000Z,Common_detection,Reliable
2022-04-21T20:41:19.140000Z,Common_detection,Reliable
2022-04-21T20:41:39.496000Z,Common_detection,Reliable
2022-04-21T20:41:53.961000Z,Common_detection,Reliable
2022-04-21T20:43:05.495000Z,Common_detection,Reliable
2022-04-21T20:43:26.155000Z,Common_detection,Reliable
2022-04-21T20:43:34.207000Z,Common_detection,Reliable
2022-04-21T20:44:21.266000Z,Common_detection,Reliable
2022-04-21T20:44:27.342000Z,Common_detection,Reliable
2022-04-21T20:44:30.942000Z,Common_detection,Reliable
2022-04-21T20:44:58.514000Z,Common_detection,Reliable
2022-04-21T20:45:07.404000Z,Common_detection,Reliable
2022-04-21T20:45:33.704000Z,Common_detection,Reliable
2022-04-21T20:45:45.960000Z,Common_detection,Reliable
2022-04-21T20:46:02.264000Z,Common_detection,Reliable
2022-04-21T20:47:55.300000Z,Common_detection,Reliable
2022-04-21T20:48:05.864000Z,Common_detection,Reliable
2022-04-21T20:48:33.520000Z,Common_detection,Reliable
2022-04-21T20:51:59.937000Z,Common_detection,Reliable
2022-04-21T20:53:21.985000Z,Common_detection,Reliable
2022-04-21T20:54:17.935000Z,Common_detection,Reliable
2022-04-21T20:55:30.942000Z,Common_detection,Reliable
2022-04-21T20:55:48.051000Z,Common_detection,Reliable
2022-04-21T20:56:03.503000Z,Common_detection,Reliable
2022-04-21T20:57:15.573000Z,Common_detection,Reliable
2022-04-21T20:57:55.032000Z,Common_detection,Reliable
2022-04-21T20:59:51.031000Z,Common_detection,Reliable
2022-04-21T20:59:58.179000Z,Common_detection,Reliable
2022-04-21T21:01:19.004000Z,Common_detection,Reliable
2022-04-21T21:01:27.393000Z,Common_detection,Reliable
2022-04-21T21:01:55.502000Z,Common_detection,Reliable
2022-04-21T21:03:12.560000Z,Common_detection,Reliable
